,index,State,Education,EmploymentStatus,Marital Status,Gender,Customer Lifetime Value,Number of Open Complaints,Months Since Policy Inception,Monthly Premium Auto,Location Code
3123,4363,30,1,10,3,10,8058.659713,0,86,101,3
3124,4364,20,1,10,3,10,8012.365866,0,49,67,3
3125,4367,30,1,30,3,20,8257.666512,0,47,73,3
3126,4368,30,1,10,3,10,4954.292104,3,7,65,3
3127,4369,50,2,10,3,10,43026.52149,0,41,119,1
3128,4371,10,1,10,2,10,2537.383207,0,37,64,1
3129,4373,40,5,10,3,20,7786.676381,1,76,97,2
3130,4374,50,5,10,3,20,5256.923177,0,15,65,2
3131,4375,10,1,10,3,20,8256.2978,0,94,69,1
3132,4377,50,5,10,1,10,4312.769798,0,35,111,2
3133,4378,30,1,40,3,10,5556.91458,0,77,72,3
3134,4379,50,1,10,3,10,8693.995589,0,26,110,3
3135,4380,30,5,10,3,20,11830.95192,0,38,146,2
3136,4381,50,5,40,3,20,4506.485006,0,18,115,3
3137,4383,50,5,10,3,10,4462.445111,0,33,112,2
3138,4384,20,5,10,3,10,2515.259002,0,11,63,3
3139,4387,50,1,10,3,20,12282.84085,0,21,155,1
3140,4388,50,3,10,1,20,44468.02303,1,46,127,3
3141,4389,30,1,10,2,10,8184.585992,0,68,103,1
3142,4390,20,3,10,2,20,16007.94954,0,34,133,3
3143,4392,30,5,10,1,20,8736.501241,0,57,112,3
3144,4394,10,1,10,2,20,4376.363592,0,63,111,1
3145,4395,30,5,10,3,10,9294.088719,0,15,116,3
3146,4396,30,5,10,3,10,2543.003943,0,51,65,3
3147,4398,30,5,10,3,10,4686.469674,0,83,118,3
3148,4400,30,1,10,2,10,12743.35175,0,85,64,1
3149,4402,20,1,40,3,20,25107.09812,0,51,73,3
3150,4403,30,1,10,1,20,13432.00289,2,8,118,1
3151,4405,40,5,40,3,20,8653.302322,0,86,113,3
3152,4406,20,1,10,3,10,7057.888812,0,9,90,3
3153,4407,20,1,10,3,20,5906.940238,0,52,74,1
3154,4408,40,2,10,1,20,2937.424534,1,36,73,2
3155,4410,20,3,10,1,10,4268.618821,0,16,110,3
3156,4411,30,3,10,3,20,4601.913754,0,51,115,3
3157,4412,10,2,30,3,10,2404.633766,0,85,62,3
3158,4413,30,4,10,3,20,7638.442811,1,25,95,2
3159,4414,40,3,10,1,10,4623.624811,0,0,117,3
3160,4415,20,5,10,3,10,5470.181751,0,79,69,3
3161,4416,20,2,10,1,10,4999.34581,5,82,68,1
3162,4417,10,3,10,3,20,15956.51879,0,25,132,1
3163,4418,10,1,10,1,20,9275.681452,0,69,119,3
3164,4421,50,3,10,3,10,24636.96719,0,91,103,1
3165,4422,50,1,10,3,10,2810.464447,0,41,71,3
3166,4424,20,3,10,3,10,4668.043154,0,76,117,3
3167,4425,30,4,10,2,10,10972.06778,0,40,137,3
3168,4426,30,3,10,3,20,34611.37896,0,59,109,3
3169,4427,10,5,10,1,10,2478.833596,0,5,63,1
3170,4428,50,3,30,3,20,26197.41498,0,15,113,3
3171,4429,30,1,10,3,10,6282.079645,0,78,80,1
3172,4430,30,1,10,1,20,10954.38352,0,6,135,2
3173,4433,30,4,10,3,20,5207.197499,0,16,65,3
3174,4435,10,5,10,3,20,2483.642397,0,42,62,1
3175,4437,20,3,10,1,10,4928.001408,5,32,67,2
3176,4438,10,5,40,3,10,8759.592518,0,55,116,3
3177,4439,30,3,10,3,20,11281.52451,0,10,139,2
3178,4440,40,2,10,3,20,4315.6705,0,8,106,1
3179,4443,30,5,10,3,10,28799.95415,0,23,240,3
3180,4444,20,1,40,3,10,14503.02129,0,49,194,3
3181,4445,10,3,10,3,10,8270.625331,0,80,70,3
3182,4446,10,4,10,3,10,12731.95161,0,56,105,3
3183,4448,30,3,10,2,20,10455.48983,0,35,133,3
3184,4449,30,1,10,3,20,7074.398104,0,54,88,3
3185,4454,20,3,30,2,20,8583.272854,0,54,114,3
3186,4456,40,3,10,1,10,7185.673718,0,15,91,1
3187,4457,20,3,10,3,20,9060.204521,1,13,113,3
3188,4459,20,1,10,2,20,7995.41091,0,59,100,1
3189,4460,20,3,10,3,20,5897.555427,0,83,74,3
3190,4461,30,1,10,3,20,3939.00637,0,28,99,3
3191,4463,40,3,10,3,10,5459.216794,0,93,68,2
3192,4464,20,1,10,3,20,10721.61076,0,43,90,3
3193,4465,20,3,40,2,20,2491.257604,0,27,65,3
3194,4466,10,5,30,3,20,5570.17755,0,32,72,3
3195,4467,10,3,10,1,10,5100.737803,4,29,70,2
3196,4469,30,5,10,3,10,4656.665064,2,99,61,3
3197,4471,30,5,10,3,20,2526.729022,0,41,63,3
3198,4472,50,3,10,3,20,5122.718927,0,56,64,3
3199,4473,20,3,10,3,10,2483.544888,0,69,62,2
3200,4475,40,1,10,1,10,7325.917302,3,74,102,1
3201,4476,20,5,10,3,20,4841.057535,0,2,61,3
3202,4478,40,5,10,1,20,32450.39142,0,25,104,3
3203,4480,30,3,10,3,10,3095.627124,0,71,77,3
3204,4481,30,4,10,3,10,12731.95161,0,56,105,3
3205,4484,50,3,10,3,20,2906.893312,0,34,72,1
3206,4485,30,1,10,3,10,10628.06415,4,28,137,2
3207,4486,10,3,10,3,20,7590.961288,0,15,95,1
3208,4487,30,5,30,3,10,5108.038755,0,82,67,3
3209,4488,20,5,10,3,10,13989.84697,0,9,118,3
3210,4489,20,5,10,1,10,3115.704933,0,0,80,3
3211,4490,20,5,10,3,20,13369.44267,0,45,112,3
3212,4492,10,5,10,3,10,10359.01985,0,50,65,2
3213,4493,40,1,10,1,10,3241.838403,3,22,88,3
3214,4495,10,4,10,3,20,5332.462694,0,30,66,2
3215,4498,10,5,10,1,10,6930.625422,5,96,198,3
3216,4499,20,5,10,3,20,11610.25439,0,69,73,1
3217,4504,40,5,10,2,20,2868.598866,0,51,73,1
3218,4505,30,3,10,3,20,4428.031583,0,62,110,2
3219,4506,30,1,10,3,10,4061.590219,1,57,103,1
3220,4507,40,2,10,3,10,18504.2801,0,62,229,2
3221,4509,20,3,10,3,20,10827.87278,0,89,134,2
3222,4510,40,1,10,3,20,5745.121547,0,66,73,2
3223,4511,40,1,40,3,10,2423.259778,0,24,65,1
3224,4513,30,5,40,1,20,4605.036646,0,51,63,3
3225,4516,30,5,10,2,10,5824.224192,0,84,73,2
3226,4517,20,1,10,3,20,6889.6161,0,96,87,3
3227,4518,10,1,10,3,20,3008.099115,0,12,74,3
3228,4519,20,3,10,3,20,3286.171949,0,64,82,3
3229,4521,30,5,10,3,20,5166.190278,0,47,64,2
3230,4522,20,5,10,2,10,2945.998877,0,50,74,1
3231,4523,40,1,10,2,10,4863.470811,1,34,127,3
3232,4524,40,1,10,3,20,4892.617128,0,31,61,3
3233,4525,10,1,10,3,20,3337.59441,0,75,83,2
3234,4526,50,1,10,3,20,5246.278375,0,66,66,3
3235,4528,20,1,10,3,20,3580.076125,2,62,91,2
3236,4529,30,1,10,3,10,9802.548509,0,2,123,1
3237,4530,30,1,10,3,10,4825.651946,1,20,61,1
3238,4531,30,2,10,3,10,3203.303695,0,45,80,2
3239,4532,30,5,10,3,20,5659.139938,1,8,72,3
3240,4533,20,3,10,3,20,4144.868939,0,92,103,1
3241,4534,50,3,10,1,20,13770.97618,0,21,116,3
3242,4535,40,3,40,3,20,3716.479655,0,29,96,3
3243,4538,30,5,10,1,10,2674.730716,0,89,69,3
3244,4539,20,1,10,3,20,12741.84754,1,36,106,2
3245,4540,40,1,40,3,10,4037.547258,0,5,106,3
3246,4542,20,3,10,3,20,22093.61618,0,79,185,2
3247,4543,20,5,10,3,20,8217.427595,0,37,68,2
3248,4544,20,3,30,3,20,26197.41498,0,15,113,3
3249,4545,30,1,10,3,10,8110.536059,1,62,70,3
3250,4547,20,3,10,3,10,8819.018934,1,25,110,3
3251,4549,30,1,40,3,10,3896.572719,0,18,104,2
3252,4550,30,2,40,3,20,6005.027312,0,6,77,1
3253,4553,20,5,10,3,10,4874.216555,0,47,61,1
3254,4554,10,4,10,3,20,2747.429661,0,36,68,3
3255,4555,20,5,10,3,10,8717.049833,3,94,74,3
3256,4556,20,3,40,3,20,4099.659085,1,45,110,3
3257,4557,10,4,10,3,10,8189.967712,0,48,68,2
3258,4558,20,5,10,3,10,5225.03143,0,66,66,3
3259,4559,10,4,10,3,10,7949.28426,0,93,99,3
3260,4560,30,5,10,3,20,3135.405606,0,71,79,2
3261,4561,20,1,10,3,20,3939.00637,0,28,99,3
3262,4563,30,3,10,3,10,19483.24011,0,38,122,2
3263,4565,20,3,10,3,20,17103.79173,0,71,71,3
3264,4566,10,3,10,1,20,2753.312714,2,15,73,3
3265,4569,40,3,10,3,10,2756.472584,0,60,70,1
3266,4570,40,1,10,3,20,7743.918426,0,99,64,1
3267,4571,10,5,10,2,20,8169.746083,0,27,104,3
3268,4573,30,1,10,3,20,10656.88195,0,3,88,3
3269,4574,30,2,10,3,10,7092.635635,2,9,180,1
3270,4575,50,3,10,3,20,2777.341885,0,90,69,3
3271,4579,30,3,10,2,20,9559.340024,0,99,121,3
3272,4580,30,3,10,1,20,8879.790017,0,59,113,2
3273,4581,10,5,10,3,20,5525.470004,0,33,69,3
3274,4582,30,1,10,3,20,5923.208,0,25,74,3
3275,4584,30,2,10,3,20,40235.9731,3,49,125,1
3276,4585,10,2,10,3,10,2584.824329,0,56,64,2
3277,4588,50,3,10,1,10,3933.813993,0,20,103,3
3278,4589,20,3,40,2,20,2491.257604,0,27,65,3
3279,4590,10,1,10,3,20,7431.664369,0,86,92,3
3280,4591,20,3,10,3,20,7865.182898,0,20,97,1
3281,4592,20,1,10,1,20,15978.91049,0,23,136,3
3282,4594,30,5,10,1,10,8661.735884,0,31,109,3
3283,4595,50,5,10,3,10,5625.307768,0,8,70,2
3284,4596,50,5,10,3,20,4592.150374,0,89,114,1
3285,4598,30,1,10,3,20,8208.929715,0,6,103,3
3286,4599,10,3,10,1,20,5595.389905,0,29,71,3
3287,4600,10,3,40,3,20,3413.62256,0,50,87,3
3288,4603,10,1,10,3,10,8738.401013,0,24,110,3
3289,4605,20,3,10,3,10,24967.75842,0,47,69,1
3290,4608,20,3,10,3,20,15173.96841,0,32,126,3
3291,4609,20,5,10,1,10,11124.20636,0,82,96,1
3292,4611,10,5,10,3,10,5577.54128,1,22,70,2
3293,4612,30,3,10,3,20,4526.94696,0,49,112,1
3294,4613,50,1,10,3,10,2519.569496,0,32,64,3
3295,4614,30,3,40,3,20,4892.422239,0,40,63,3
3296,4615,50,3,10,3,10,18943.26899,1,33,79,3
3297,4616,30,3,10,3,10,8564.768226,0,29,107,1
3298,4619,50,1,10,1,10,5047.483378,0,94,64,2
3299,4620,20,5,10,1,20,4913.118904,0,96,63,2
3300,4621,40,3,10,3,20,5799.063709,0,86,72,2
3301,4622,20,5,10,3,10,5568.984683,0,3,69,3
3302,4623,20,5,10,3,20,3861.486269,0,54,95,2
3303,4624,30,1,10,1,20,2912.913958,0,60,74,1
3304,4627,20,1,10,3,10,8193.555045,0,75,103,2
3305,4628,30,3,10,2,10,7519.133631,1,17,95,1
3306,4629,40,1,10,1,20,3746.03079,1,99,96,3
3307,4630,10,3,10,3,10,2592.437797,0,23,65,3
3308,4632,20,5,10,3,20,2885.002508,0,51,72,1
3309,4633,20,1,30,2,20,4883.551402,0,5,64,3
3310,4634,10,2,10,3,20,9061.057741,0,71,112,2
3311,4636,20,1,10,1,10,11177.7521,0,52,100,2
3312,4637,10,5,10,1,10,4364.311891,0,13,114,3
3313,4638,10,1,10,3,20,22940.38215,0,86,64,2
3314,4639,20,1,10,3,20,4926.282836,0,92,61,1
3315,4640,20,3,10,1,20,23086.36478,0,29,194,2
3316,4641,20,1,10,3,20,5149.301306,0,2,131,3
3317,4642,10,1,10,3,20,8016.747629,1,36,67,2
3318,4643,30,1,10,3,10,2538.857089,0,56,63,3
3319,4644,30,1,10,3,10,10498.92645,0,13,89,1
3320,4647,40,1,10,3,20,8295.837442,0,15,103,1
3321,4648,20,3,10,2,20,2786.661219,4,76,70,3
3322,4650,10,3,30,3,20,11469.62991,0,72,151,3
3323,4651,30,4,30,3,10,3557.368368,0,58,93,3
3324,4652,40,5,10,3,20,8317.302513,0,14,104,1
3325,4653,20,1,10,3,10,7601.951104,0,2,96,2
3326,4654,10,5,40,2,10,9426.971158,0,31,85,3
3327,4657,30,3,10,3,20,3358.660979,0,6,83,3
3328,4658,20,5,10,3,20,2439.930981,0,60,61,2
3329,4659,20,1,40,1,10,4505.85011,1,84,65,3
3330,4661,30,1,10,3,10,2541.523959,0,53,64,1
3331,4663,20,5,10,3,20,2585.206268,0,2,65,3
3332,4664,30,2,40,3,10,2961.31408,0,10,77,3
3333,4665,30,1,10,3,10,2759.978287,0,65,69,3
3334,4667,50,3,40,1,10,5169.49937,0,13,73,3
3335,4669,50,3,10,2,10,5552.596353,0,87,71,3
3336,4670,10,3,10,3,10,7285.030983,0,48,61,3
3337,4671,40,5,10,1,20,13916.93446,1,80,119,3
3338,4672,40,5,10,1,20,11044.42715,0,41,139,2
3339,4673,20,5,10,3,20,3531.039178,0,84,89,2
3340,4674,30,5,10,3,10,2759.618207,0,51,69,3
3341,4676,20,3,10,1,10,6369.262355,0,72,83,3
3342,4677,10,1,10,3,10,13083.48622,0,78,108,3
3343,4679,10,1,10,3,20,8447.888167,0,46,105,1
3344,4681,10,1,10,3,20,3527.851585,0,64,88,1
3345,4683,10,2,10,3,20,6259.510365,1,26,78,1
3346,4684,20,5,10,3,20,16681.32634,0,64,104,3
3347,4685,10,5,10,3,20,5791.610721,0,55,72,2
3348,4686,20,1,10,3,10,7980.488637,0,96,66,2
3349,4688,10,1,10,3,10,2975.256549,0,95,76,3
3350,4689,10,2,10,3,10,4178.586494,0,0,104,1
3351,4691,30,1,10,3,20,4315.788632,0,31,109,2
3352,4692,20,3,10,3,10,6126.568309,0,16,76,3
3353,4693,10,1,10,3,20,2694.599099,0,61,68,3
3354,4695,30,5,10,3,20,18680.99387,0,44,66,3
3355,4696,20,1,10,3,10,2551.349248,1,71,64,1
3356,4697,30,1,10,2,20,2808.078361,1,39,70,3
3357,4698,30,3,10,1,10,9710.286449,0,95,123,1
3358,4703,10,1,30,2,20,5090.44875,1,97,71,3
3359,4704,30,2,10,3,20,3353.381136,0,46,83,2
3360,4705,20,2,10,3,10,8532.989751,0,90,108,1
3361,4706,50,5,10,1,10,2647.519741,0,15,69,2
3362,4708,20,5,10,3,10,9061.767848,0,44,115,1
3363,4709,40,1,30,3,10,2531.586761,0,85,67,1
3364,4710,20,3,10,3,20,2467.129805,0,34,61,3
3365,4711,30,3,10,3,10,7408.167551,1,22,187,1
3366,4712,20,1,10,3,20,3452.414955,4,35,89,2
3367,4716,20,5,10,3,20,3746.751625,1,38,94,1
3368,4717,30,2,10,3,10,5129.608404,0,48,126,2
3369,4718,20,1,10,3,10,12300.005,0,19,103,3
3370,4720,50,5,10,3,20,19644.76296,0,32,69,3
3371,4721,10,5,10,3,10,35900.07644,0,84,114,3
3372,4722,10,3,30,3,10,6838.767672,0,19,89,3
3373,4723,20,2,10,3,10,6519.287872,1,41,82,3
3374,4724,20,3,10,3,10,5712.380598,0,20,72,3
3375,4725,40,5,10,3,20,5126.54272,0,14,128,3
3376,4726,30,1,10,3,10,4984.618655,0,99,62,1
3377,4728,30,5,10,2,20,4111.197013,0,97,103,3
3378,4729,40,1,10,3,10,11085.87709,0,11,139,2
3379,4731,10,4,10,3,10,5837.528088,1,81,73,3
3380,4732,20,3,10,3,20,19190.31894,0,55,68,3
3381,4733,20,5,10,3,10,6444.076976,1,74,82,3
3382,4734,20,4,10,3,20,7255.577594,1,91,91,2
3383,4735,40,3,10,1,10,8197.712164,5,34,108,3
3384,4736,40,1,10,3,10,4554.911887,0,6,114,2
3385,4737,20,1,10,3,20,7069.740965,1,4,89,3
3386,4738,30,1,10,3,20,4743.694528,0,1,118,1
3387,4740,20,1,10,3,20,20239.38353,2,33,171,1
3388,4741,50,5,10,1,10,2674.730716,0,89,69,3
3389,4742,20,5,10,1,20,9206.429641,0,76,117,2
3390,4743,20,5,10,3,10,23187.14574,1,79,66,3
3391,4744,20,5,40,1,20,4770.550911,0,37,65,3
3392,4745,50,3,10,3,10,3768.086327,0,38,94,3
3393,4746,40,2,10,1,10,2893.739608,1,87,74,3
3394,4747,10,1,10,1,10,11611.94584,0,49,76,3
3395,4750,30,5,10,1,20,3226.516193,0,21,81,2
3396,4754,30,5,10,3,20,5155.529312,0,99,64,1
3397,4756,30,4,10,1,20,2955.495724,0,78,74,3
3398,4757,20,1,10,3,10,3900.906002,0,81,97,2
3399,4758,20,1,10,3,10,4531.372981,4,2,122,3
3400,4759,30,1,10,3,10,2813.309659,0,20,70,2
3401,4761,10,1,10,3,10,6301.102478,0,13,80,2
3402,4763,20,5,10,2,10,8292.626726,1,72,106,2
3403,4764,20,2,40,3,10,18534.61157,1,45,62,1
3404,4765,20,5,10,3,10,2906.298309,0,1,73,1
3405,4766,30,5,10,3,10,6089.77238,0,32,76,2
3406,4767,50,5,10,2,20,5016.144667,0,40,63,1
3407,4768,10,1,10,3,20,15470.59658,0,6,194,1
3408,4769,50,2,10,3,10,5680.467468,0,64,70,1
3409,4770,20,3,10,2,20,4582.155128,0,73,115,3
3410,4771,50,1,10,3,10,8663.550386,0,40,72,1
3411,4772,20,3,40,1,10,5274.20076,0,15,74,3
3412,4773,30,1,40,3,10,2620.601718,0,97,72,2
3413,4774,20,5,10,3,20,4515.184003,1,28,112,3
3414,4775,40,1,10,3,10,5533.229132,0,14,70,3
3415,4776,10,3,10,3,10,5216.914471,0,82,66,1
3416,4777,40,4,30,3,10,7860.086842,0,79,104,3
3417,4778,10,1,10,1,10,5016.553079,2,38,67,2
3418,4779,30,1,10,1,20,3351.567048,0,62,87,3
3419,4782,30,5,10,1,20,4974.8733,0,41,63,3
3420,4786,40,3,10,1,20,7341.794924,0,63,63,3
3421,4787,10,2,10,3,20,3215.196994,0,32,80,1
3422,4789,20,3,10,3,20,5340.535477,0,53,67,3
3423,4790,30,3,10,3,20,3644.833554,0,69,90,3
3424,4791,20,5,10,3,20,6382.047596,0,86,79,3
3425,4792,40,3,10,1,20,4303.637883,0,24,109,3
3426,4794,10,5,10,3,20,10426.08551,3,28,66,3
3427,4795,30,1,10,3,10,2484.747576,0,84,63,1
3428,4796,10,1,10,3,10,8232.760182,0,38,69,2
3429,4797,30,3,10,3,10,21768.69952,0,46,137,3
3430,4800,10,5,10,3,20,3691.765242,0,86,93,2
3431,4801,20,5,10,1,10,4940.508153,5,47,71,1
3432,4802,30,3,10,1,20,8503.942634,4,9,74,3
3433,4803,10,5,10,3,20,41143.09011,2,40,115,2
3434,4804,30,1,10,3,20,10419.16743,0,69,129,1
3435,4805,20,1,10,2,10,4139.89767,0,25,105,3
3436,4806,20,5,10,3,10,7627.660848,0,2,63,2
3437,4808,30,5,10,3,20,25807.063,1,89,214,3
3438,4809,20,5,10,3,20,15506.9278,0,14,190,3
3439,4810,40,5,10,2,20,5757.489397,0,24,72,1
3440,4811,30,2,10,2,20,39365.29616,0,37,108,1
3441,4812,30,3,10,3,20,5555.492159,0,79,139,2
3442,4813,10,1,10,3,20,23893.3041,0,63,201,1
3443,4814,20,5,10,3,20,9594.78115,0,95,81,3
3444,4815,10,1,10,3,10,5411.936509,0,50,135,2
3445,4816,30,1,10,3,20,5318.89664,0,0,67,3
3446,4817,30,5,10,3,20,7731.713059,0,4,97,3
3447,4819,20,5,10,3,20,5510.965059,0,85,68,1
3448,4821,10,3,10,3,10,5390.27165,2,61,69,2
3449,4822,40,5,10,1,20,2658.217729,0,39,69,1
3450,4823,20,5,10,3,20,8826.611996,0,92,111,3
3451,4826,30,5,10,2,20,11895.18188,0,25,99,1
3452,4827,40,2,10,3,10,5580.960642,0,44,70,2
3453,4828,20,1,10,3,20,8617.550432,0,66,108,1
3454,4829,20,3,10,1,10,3940.123576,0,55,100,1
3455,4830,10,1,10,3,20,2448.765205,1,79,61,1
3456,4831,10,1,10,3,10,4439.677708,0,90,112,1
3457,4832,20,5,10,1,10,2534.946955,0,39,64,3
3458,4833,10,2,10,3,10,17420.56565,0,2,218,3
3459,4837,30,1,10,3,10,15284.33065,0,90,190,3
3460,4839,30,1,10,3,10,4984.618655,0,99,62,1
3461,4840,20,1,10,3,20,5246.278375,0,66,66,3
3462,4842,20,5,10,3,10,3269.013926,1,37,84,3
3463,4843,20,1,10,2,10,16979.79757,0,56,73,3
3464,4844,10,1,10,3,20,2479.920134,0,3,63,1
3465,4845,10,2,30,3,10,7200.566588,0,16,62,3
3466,4847,40,3,40,3,20,24061.11048,1,54,106,3
3467,4848,30,2,10,2,20,19160.98994,0,59,239,3
3468,4849,40,5,10,1,20,23295.06014,0,69,65,2
3469,4850,10,4,10,2,10,7553.936525,4,40,68,2
3470,4851,30,5,10,3,10,2405.618791,0,79,61,3
3471,4852,50,5,10,3,20,4865.371797,4,61,129,1
3472,4855,20,5,10,2,20,8688.754812,0,73,110,3
3473,4856,20,2,30,2,20,13736.1325,0,79,181,3
3474,4857,20,3,10,3,10,8564.768226,0,29,107,1
3475,4859,20,3,10,3,10,8114.409136,0,36,69,3
3476,4860,40,5,10,3,10,4864.382304,0,37,61,1
3477,4861,20,1,10,3,20,8569.422637,0,67,71,2
3478,4864,20,5,10,2,20,2649.207711,1,63,68,2
3479,4865,10,1,10,3,20,4582.899414,0,71,115,2
3480,4866,30,1,10,3,10,2691.70088,2,46,70,3
3481,4867,20,5,10,3,20,2466.376803,1,71,63,1
3482,4868,10,1,10,3,10,9277.472901,1,48,115,1
3483,4869,20,3,10,3,20,4142.561212,0,32,104,3
3484,4870,30,1,10,1,20,27990.27159,0,78,79,3
3485,4871,20,2,10,1,10,9409.143498,0,52,118,1
3486,4872,20,3,10,3,10,2581.022016,0,53,65,3
3487,4874,20,3,10,3,20,2471.077732,0,86,61,2
3488,4876,10,1,10,1,20,8716.368952,0,13,112,3
3489,4877,30,5,10,3,20,5207.985921,1,39,65,1
3490,4879,20,5,10,3,20,2452.726922,0,23,61,3
3491,4880,20,2,10,2,10,3829.090645,0,35,95,3
3492,4881,10,1,10,1,20,8873.525122,0,43,114,3
3493,4882,30,5,10,3,10,15925.05739,0,69,135,3
3494,4883,50,3,10,3,10,2952.360309,0,62,74,3
3495,4884,20,5,10,3,20,15923.95503,2,58,133,1
3496,4885,20,3,10,3,10,7285.030983,0,48,61,3
3497,4886,30,1,10,3,20,13104.30284,0,12,110,3
3498,4889,20,3,10,3,20,9035.671134,0,44,113,3
3499,4890,30,3,10,3,10,17250.74771,1,73,111,3
3500,4891,30,5,10,3,10,2549.080421,0,93,64,2
3501,4892,30,1,10,3,20,8954.840118,0,22,74,1
3502,4895,40,5,10,3,20,3776.665506,0,76,94,2
3503,4896,40,1,10,3,10,8044.872393,0,39,67,2
3504,4897,30,5,10,3,20,5029.671927,0,52,63,1
3505,4901,50,5,10,3,10,4089.429492,0,37,104,3
3506,4904,30,4,10,3,20,5586.893159,0,65,69,1
3507,4905,20,5,10,2,10,12105.29422,0,37,102,3
3508,4906,30,5,10,2,20,11971.97765,4,27,158,2
3509,4908,20,1,10,3,20,5424.256733,0,37,68,1
3510,4909,10,3,10,3,10,4981.825724,0,75,63,3
3511,4911,20,5,10,2,10,6862.866306,0,16,86,3
3512,4912,30,5,10,3,10,13745.04802,0,14,114,3
3513,4913,40,3,10,3,10,8111.651948,0,86,68,3
3514,4914,20,4,30,3,10,22712.02364,0,53,67,1
3515,4915,20,5,10,3,20,56675.93768,0,93,283,3
3516,4916,40,5,30,2,20,8160.587729,0,14,71,3
3517,4917,40,3,10,3,20,3919.366722,0,40,97,3
3518,4921,30,1,10,1,10,5555.556089,0,51,71,1
3519,4922,40,1,30,3,20,8257.666512,0,47,73,3
3520,4923,30,1,40,3,10,2721.749756,0,46,73,3
3521,4924,40,3,10,3,10,5230.092742,0,40,66,2
3522,4926,20,3,10,3,10,5866.068903,0,17,73,3
3523,4927,40,1,10,3,10,8802.188243,0,47,73,2
3524,4928,30,5,10,2,20,8722.895091,0,93,73,2
3525,4930,40,3,10,1,10,43217.21611,0,99,220,3
3526,4932,30,2,10,3,20,2919.710443,0,19,73,2
3527,4933,40,3,10,3,10,6366.225775,0,72,80,3
3528,4934,20,2,10,3,20,17114.32815,0,8,85,3
3529,4935,20,4,30,2,20,2395.57,0,9,63,3
3530,4937,10,2,10,3,20,12780.276,0,2,105,2
3531,4938,10,5,10,3,20,3906.669584,0,91,98,1
3532,4940,50,5,10,3,10,5267.848664,0,3,66,3
3533,4941,20,5,10,3,10,9095.049868,0,42,116,3
3534,4942,10,5,10,2,20,7122.273163,0,91,89,3
3535,4944,30,5,10,3,10,41075.42879,0,62,209,3
3536,4946,20,1,10,3,10,7297.687812,0,44,93,3
3537,4949,20,1,10,3,10,7094.158873,2,58,61,1
3538,4950,20,5,10,3,10,12280.76661,0,1,102,3
3539,4951,20,1,10,3,10,5773.90039,0,91,73,2
3540,4953,10,5,10,1,10,3423.822189,0,0,86,1
3541,4954,10,5,10,3,20,2689.16845,1,86,68,3
3542,4955,30,3,10,3,10,3109.007806,0,87,77,2
3543,4956,20,5,10,3,10,22425.25604,1,87,64,3
3544,4957,30,3,10,3,20,5705.547071,0,71,71,3
3545,4959,20,2,30,2,20,5096.673223,0,81,65,3
3546,4961,20,3,10,3,10,2537.929538,0,16,65,3
3547,4966,20,3,10,3,20,2847.965582,1,69,71,2
3548,4967,30,5,40,3,10,11513.35549,0,23,100,3
3549,4968,10,3,10,3,10,7588.35586,0,15,95,3
3550,4969,10,5,10,3,20,2389.310128,0,89,61,2
3551,4970,30,2,10,2,20,5066.827444,0,22,64,1
3552,4971,30,1,40,3,10,36860.90798,0,53,122,3
3553,4973,30,3,10,3,20,8476.80656,2,9,107,3
3554,4974,30,5,10,1,10,10110.76997,0,19,86,1
3555,4975,50,5,10,3,20,2476.480866,0,51,62,2
3556,4977,10,5,10,3,10,3141.252909,0,44,80,3
3557,4980,20,1,30,3,10,4983.178714,0,58,128,3
3558,4982,40,2,30,2,20,9670.181104,0,59,84,3
3559,4984,50,3,10,3,20,7095.134789,0,81,177,1
3560,4985,30,5,10,3,20,5437.908293,0,31,138,3
3561,4986,10,5,10,3,20,5033.693296,0,17,125,3
3562,4987,20,5,10,2,10,14019.83314,0,29,71,3
3563,4989,50,1,40,2,20,3449.494119,0,26,89,3
3564,4991,20,1,10,3,10,5824.817366,0,57,74,3
3565,4992,20,4,10,3,20,4379.92784,0,61,109,2
3566,4993,20,1,10,3,10,5793.157728,0,82,72,3
3567,4994,30,3,10,3,20,2725.680297,3,84,71,3
3568,4995,10,2,10,2,10,5790.565333,0,82,72,1
3569,4996,40,1,40,1,20,8502.237137,0,47,111,3
3570,4997,10,5,10,1,20,2476.588891,0,19,62,3
3571,4999,20,3,10,2,20,5897.986595,1,30,74,1
3572,5000,50,1,40,3,20,4617.391775,0,79,61,3
3573,5001,40,3,10,3,10,12521.42105,0,16,105,3
3574,5002,50,2,10,3,20,9079.823377,0,75,113,3
3575,5003,10,3,10,3,20,7777.201669,0,27,65,1
3576,5004,20,5,30,3,20,5601.68063,0,27,74,3
3577,5005,10,3,10,3,10,3459.037949,0,63,86,1
3578,5006,10,5,10,3,10,9061.951591,1,86,117,1
3579,5009,20,5,10,3,10,12332.51669,2,54,105,1
3580,5011,20,3,10,3,10,3677.907634,0,32,93,3
3581,5012,20,5,10,3,10,9816.528302,0,7,62,1
3582,5015,20,5,10,3,20,2685.901421,0,19,67,1
3583,5017,10,1,10,1,10,8622.835375,0,85,73,3
3584,5018,50,3,10,3,10,15253.26436,0,40,193,2
3585,5019,20,5,10,3,20,4277.560211,0,4,106,3
3586,5020,30,3,10,3,20,20096.89337,0,15,71,3
